-0.24266583681959555,-0.2807186018885078,-0.3182853932112453,-0.08921866193784554,0.21100317037860752,0.5033399179538877,0.46050379864109253,0.418935924841155,0.33074193732226415,0.3406641675846259,0.38607733784447584,0.28078683281713074,0.19475591192261865,0.1548628700103783,0.06751799727471373,0.05404290860342527,0.04309412766104033,0.054337102959296585,0.019572489817469164,-0.09473771669585455,-0.03622084636704228,-0.10230441630024233,-0.1161650771433293,-0.11151438631049965,-0.21288393514520756,-0.16343269508968739,-0.15915176194329902,-0.22586330138571306,-0.2659869301334689,-0.24633275835643367,-0.22470453019448655,-0.24170631965445113,-0.27416058712163005,-0.31183233688917705,-0.35127508925779793,-0.3642370030660446,-0.34572320133116763,-0.29701322234134603,-0.27056621125613656,-0.28975529601005223,-0.29561083913040354,-0.3690511538502817,-0.3532675639911037,-0.3334848341708426,-0.3348109038262678,-0.34101670431982944,-0.2669832535956,-0.21894088866025713,-0.2331211941768687,-0.23654746783955655,-0.18774843058814195,-0.18141835991917785,-0.19318718051616074,-0.21573522689555116,-0.20374423028480187,-0.19416407419385406,-0.23749003450431388,-0.25082039553555796,-0.18927883558691402,-0.15668069995343192,-0.18551813115538793,-0.19076697274522364,-0.16541353719011234,-0.15019429520391994,-0.1461815174647756,-0.11895991381226895,-0.11803909979100594,-0.184610478413841,-0.19666336801559248,-0.17211584657317225,-0.18869207782543462,-0.20489618860372938,-0.1939902409343739,-0.17997541468105868,-0.15915464739806703,-0.1513317982355285,-0.1736100043313202,-0.17772279036423477,-0.16096078136515377,-0.12365538569639492,-0.10695371708338314,-0.1413791714006045,-0.17305298713282669,-0.18477026368064298,-0.18820983782403175,-0.16419173269281193,-0.17103143729579895,-0.19752040921820638,-0.20219530351800055,-0.20496198185575346,-0.20457784076096058,-0.18512732690100173,-0.15072546769039408,-0.10728744598806442,-0.08701997489148468,-0.08118767686682803,-0.0880751058900206,-0.10919137783886015,-0.14226656922147085,-0.20534827852932508,-0.2343680364272947,-0.21015189656539968,-0.2146775566672582,-0.21053790529529448,-0.20857648089726996,-0.24769824569146082,-0.2616904245867505,-0.25953019798698423,-0.2779737335400827,-0.3044542885077157,-0.2974326690782346,-0.298202476129468,-0.3113141099386639,-0.2927787820187615,-0.3204647732451985,-0.3756526738233197,-0.3476043644775027,-0.29876344195497184,-0.287908644650244,-0.30371627930675305,-0.3516527872972868,-0.36065333050066234,-0.3493542654973355,-0.3844971927229141,-0.3402598431248224,-0.29027062283698984,-0.30713756525954283,-0.3195496730306074,-0.335047651667784,-0.35125078490287787,-0.3166711353902551,-0.2951446586161432,-0.2554726419106578,-0.2629456180468894,-0.2839426433714936,-0.2503134460526103,-0.27395269857159865,-0.327641400642541,-0.266213711440031,-0.1724231606891885,-0.11096042856389751,-0.12970467317968556,-0.17923629055164184,-0.2103604052252783,-0.15315202883770965,-0.11530926704083498,-0.15595841154668716,-0.18778660638220707,-0.19790594481708357,-0.18207203009756376,-0.17152908505137884,-0.20189495628249976,-0.19959934802461865,-0.2112586648259362,-0.25578655918163956,-0.27451908972406586,-0.26980823913764196,-0.2687536591567168,-0.23925005583348813,-0.2011729467878277,-0.2622570097177663,-0.2769444150764501,-0.2824809629724841,-0.2757403766296088,-0.2745522896845821,-0.2652479723264778,-0.3120156208771195,-0.3765093108520005,-0.3678582035551578,-0.33854769613887264,-0.3545499278992385,-0.39085725904375457,-0.3865972500702177,-0.4005789387430896,-0.40811686327535135,-0.37541235190198535,-0.3827885235895389,-0.428843007949109,-0.46108583476979065,-0.4282342141562804,-0.40139921585949984,-0.4261908953945626,-0.4597077654809417,-0.4886971399783334,-0.5287986417345412,-0.5318043276921862,-0.5588777376252758,-0.5813613409458467,-0.5492938126889697,-0.5556264258172693,-0.6416552575123482,-0.7024793136829353,-0.6830233736737843,-0.7012690859271611,-0.7381675775462131,-0.7067454270414764,-0.6195828603038656,-0.6270091760382652,-0.6810215626932168,-0.6423955257160061,-0.655060084790573,-0.7164992255134106,-0.6859561693392118,-0.6932704476757771,-0.7061913841616122,-0.7376186271582317,-0.7549751331933957,-0.7877572659184743,-0.7957653190705174,-0.7669473713409289,-0.7588661170769173,-0.7539616537722635,-0.7394564965860753,-0.7419055222777396,-0.7722881731884867,-0.7775931294630621,-0.7250313737369446,-0.7367505421224949,-0.7488847824941952,-0.7334778426719349,-0.7486641352557091,-0.7163751826954212,-0.7015303272309942,-0.7162096657872626,-0.6772769157303461,-0.6678806730439564,-0.665660377557242,-0.6572985789518363,-0.6643919282387774,-0.635964508490694,-0.6468528520662492,-0.6231182092295472,-0.5392325975674828,-0.4819326109246026,-0.5085733307873184,-0.5084838346802908,-0.45803435517853003,-0.452939117719345,-0.4141345263927429,-0.3712289498217763,-0.41042443016005636,-0.41166380172450856,-0.3422351225737799,-0.31196218868458536,-0.3542007861411111,-0.30056640616331,-0.36783614092139183,-0.3731669092597423,-0.3453327372431497,-0.23503033927128797,-0.19908311984136087,-0.18380318808829166,-0.11456124309163128,-0.07218340721019709,-0.07149263400581538,-0.044460292520622995,0.01780093002755949,-0.005150413585308385,0.004949190449283023,0.011344804085287092,-0.04353610545878518,-0.018008949960078954,0.037507841648913146,0.008725235959546744,-0.012631980908187424,-0.028796115730517487,0.010669916264548836,0.07795444128875946,0.044187527493750364,0.06949021136349326,0.12976031852715333,0.12807630829401134,0.160320283918746,0.1386617608484576,0.1197821167484652,0.14349729519946577,0.1532821500805189,0.14730428713343197,0.13541056022291462,0.11461382774016825,0.1340814629135934,0.18733352613751933,0.20354484366663883,0.18665644594692715,0.19058389527971648,0.16920069819350927,0.1316908127470005,0.13536742170214638,0.12876759875472682,0.17225059516987307,0.255177508723155,0.25928761726773564,0.23205031516705912,0.23258316136213822,0.23806568839421993,0.22849924564194146,0.2191931202011335,0.22383267119560343,0.20035030150207628,0.16817705632942415,0.1710822748332579,0.16493500041820536,0.11357288904223782,0.0985926961986296,0.11786290341160864,0.06805671199223531,0.011846462221935018,0.018265837605108824,0.016617539171522432,-0.021318208474335965,-0.042666410235938965,-0.0434536442978151,-0.031503982644898454,-0.033066775950046944,-0.06682937162167679,-0.10169443211494414,-0.11524542642554259,-0.11231454323913131,-0.13178524324457494,-0.15667339530344962,-0.17427100367497203,-0.18424360326369424,-0.1848884537690752,-0.2056512224410381,-0.23631924402132973,-0.2559677310331675,-0.2677101082178778,-0.2990544025492455,-0.33095310284966833,-0.34561201321523527,-0.36583500263534335,-0.3550534645241863,-0.33850062482287124,-0.3543413415813543,-0.3692597651954511,-0.3727976329254272,-0.4128643582655145,-0.45176505379669957,-0.4576500279355218,-0.48001616307935113,-0.4705496169058725,-0.4501520049807819,-0.4801094179067305,-0.48184774381746825,-0.4543595347042191,-0.457697159881139,-0.4663374334599621,-0.4655650589180058,-0.4748822301836724,-0.4660355316531557,-0.4624567538187574,-0.44913789856023345,-0.43049432020274564,-0.43508850033031143,-0.4721606508553365,-0.503919941565427,-0.4784337196070566,-0.46485981341651067,-0.397737181563019,-0.40170279821637805,-0.39187490491558025,-0.3372076007092283,-0.33304273499227594,-0.3173375776486333,-0.2798901642405598,-0.2353371323059374,-0.2183472823762723,-0.2642560548170274,-0.249694975649806,-0.20972641631575084,-0.23651567105318702,-0.16108818603710504,-0.13197034228701132,-0.07184916345443355,-0.02396079065262928,-0.06325148154980155,-0.08543366037355109,-0.0706499168956961,-0.019453102802429137,-0.02807286812593484,-0.09768771608573047,-0.09777791175679235,-0.021039115191872834,0.008067258403237791,-0.009728868164423926,-0.043481078119253794,0.044778014687355414,0.028648973379756994,0.0486349273548802,0.10261794812606632,0.10636323369053657,0.16482429051251057,0.07397367390063761,0.009913775118055374,0.03004178671955144,0.01628355278632315,0.07189519954166428,0.09262650008623455,0.056036652411025116,0.07106022885024013,0.11376293375859545,0.08204201874538494,0.03620015680505692,0.0535248411798656,0.0918985315740079,0.13255641245223684,0.08452602746289756,0.13602801961974456,0.1764270746048423,0.20622615751670442,0.17198516105390407,0.08862665074626812,0.08452895496334495,0.147619577377068,0.09974625112667913,0.04965149889354639,0.020142029502468198,0.02507363920716056,0.028552064085314886,0.03147369351979583,0.06119101038571741,0.03440589457757668,0.03490189979352688,0.030384762327044516,0.01390489411628729,-0.005178784645745773,-0.022800616063297946,0.01077496094153072,0.022243220697721666,-0.05254153028243083,-0.0526077191419124,-0.056236411495956255,-0.09542828130957796,-0.07992850051036893,-0.11237968154523341,-0.1592626718731723,-0.1944413815586057,-0.22764995484495334,-0.24963719705667609,-0.2833993088220146,-0.30262227014478915,-0.2924478792540644,-0.2784783266883077,-0.2812980126601152,-0.33959361454183584,-0.40927341090385605,-0.4237518083442774,-0.39717994968968023,-0.39107266934315577,-0.3851320069899963,-0.37275401691314697,-0.4007839007347968,-0.4589255246702625,-0.520880701494613,-0.513321621680578,-0.5455243794590787,-0.5777462096287419,-0.5437374171485628,-0.5152034573696979,-0.4999606441273614,-0.5172274981752418,-0.5695970126976463,-0.6042711688643309,-0.6481263462239988,-0.6345044275942369,-0.6095436989984989,-0.614825397199166,-0.6415953511413303,-0.6508492230787869,-0.6733455394264456,-0.6443973255242765,-0.5837667082160996,-0.5508395919904359,-0.5695486832323443,-0.5530924724416229,-0.49463536301998845,-0.47799391469417457,-0.40721372434934267,-0.37940907026095483,-0.373264595575477,-0.38096242319384566,-0.36844617725574325,-0.326301291337891,-0.3063170575279128,-0.30534006961460597,-0.26727160755937285,-0.22009232593352246,-0.16618569264896657,-0.14691497475933096,-0.15093531599121057,-0.1391056786799616,-0.08704184247991226,-0.033273487664328416,0.005814899999510037,0.07123690609620582,0.08310051208145457,0.08318453403774419,0.08764928395139737,0.00364427806181145,-0.052286701140644244,-0.08630033541001014,-0.11881319214260902,-0.1437947568877288,-0.22145240018286144,-0.2813732265533282,-0.35240266259582337,-0.3948063705016178,-0.4151785409331654,-0.44056685501732035,-0.5033687886385746,-0.5746605692229907,-0.5912522097918235,-0.5497506300967148,-0.5717927752938192,-0.5654360440960439,-0.5593088557327398,-0.5728129998347856,-0.6050277826253422,-0.6413823262127769,-0.6130265984341328,-0.5710102462629535,-0.5664202796937522,-0.5742777568783611,-0.5659870119347604,-0.5104710087953601,-0.49661332878003095,-0.4506539598221624,-0.3507652726310754,-0.2974146426536966,-0.19811919062934139,-0.0408418342936705,0.07489829454243634,0.13306496937687395,0.2047948930809622,0.23864759997342275,0.2702158385169684,0.2527213499384213,0.21238671757250255,0.17993640366680094,0.08365675539344268,-0.04918592033380392,-0.15598031794113787,-0.23365394331432074,-0.33511721592030486,-0.40230744334633495,-0.4203846595822533,-0.48628109952408183,-0.5789841636761515,-0.6672710181607351,-0.6537625399184609,-0.6548972558234603,-0.6855712496037185,-0.6826597524766694,-0.6588898400343958,-0.6575473984935657,-0.6962863531276497,-0.7023194020850625,-0.6424433315198465,-0.5918477858294843,-0.6050395175286586,-0.6551898065428667,-0.6652158536430837,-0.6077560604339076,-0.5937565120434084,-0.5955501772184064,-0.5789554457694962,-0.5649562799144067,-0.561772619580091,-0.5241922329107138,-0.48480867546264395,-0.4816540690186338,-0.506184623295604,-0.491162836689778,-0.491710201891594,-0.46279272368391317,-0.43842115845276924,-0.45103877808096426,-0.4299431152198302,-0.36257519173822794,-0.3189173567330284,-0.29362918380312786,-0.3136856326465842,-0.35398802986906014,-0.33681718473993266,-0.29346696811755574,-0.25586391551129384,-0.25130515597701947,-0.2477994986915677,-0.17412368592330318,-0.14837945359724558,-0.22596973826782876,-0.21293822153521746,-0.1448252459394863,-0.11510380189587847,-0.07904068422939144,-0.07047914371796192,-0.10868138707999493,-0.11212933761659738,-0.104113550895248,-0.09190338635862533,-0.0756210347640463,-0.12322128233602923,-0.10855446931890152,-0.1391022201702793,-0.15779287484344368,-0.2087435291922021,-0.15397373277687892,-0.12600723308590486,-0.15311647116414093,-0.26428177969205824,-0.27747060883493374,-0.3002820344793588,-0.26481482842782006,-0.34789539550837595,-0.38082467841795875,-0.4077994034811612,-0.4409186726503376,-0.4432099255488684,-0.43631158959620786,-0.4699450020926122,-0.5279869404707067,-0.5063497550313609,-0.49839413497259843,-0.5410628492619233,-0.5456125958250546,-0.5769438470946425,-0.5519773328454299,-0.5365122884950035,-0.5771597339968878,-0.6385531871146632,-0.6270905390556053,-0.6205083288829224,-0.6449997918606343,-0.7047821091261645,-0.746561483067874,-0.7968393843836996,-0.7744129514411656,-0.7675977309814244,-0.7711131871034337,-0.7953633856402934,-0.8430584042282748,-0.8183570580915184,-0.7727617107930541,-0.7498006149677156,-0.7040762361884343,-0.6453791492817664,-0.6508368942910081,-0.689234345265733,-0.662165794785578,-0.5775902168926925,-0.5642331641782864,-0.5450002839197079,-0.49924787032238505,-0.4864579116121645,-0.44856898075873536,-0.3609263623867223,-0.26805824265811007,-0.1954332500218704,-0.12676471344568807,-0.026628256872625586,0.049902826776529775,0.13889673911672473,0.2386723897811808,0.30511062658462984,0.39548696235655306,0.48087379636170374,0.5663992329285091,0.6831267247049385,0.7956284169123705,0.949319032534514,1.0555540003349002,1.1210929129426719,1.2219205238403446,1.3691235047993942,1.496305601894463,1.597222812339654,1.7129398396333337,1.8572705930061486,1.9646210830809636,2.071406429231624,2.2016293439801764,2.313565382867519,2.4301512878300433,2.549634912381021,2.6508231914803106,2.76924280096182,2.890678725642466,3.019177974881763,3.1520636900671093,3.2279285901523935,3.2712667094423087,3.3928493945737257,3.558730200396218,3.668273604353969,3.745995880949078,3.822094030525315,3.871277951644505,3.9200337651866004,3.9802513856836184,4.00883298500128,4.042406473937461,4.112950315561428,4.153597061396893,4.178487306541784,4.209271540432253,4.233420779301715,4.232545760206687,4.172422163409583,4.133730415562124,4.145877190459063,4.144133151715858,4.128672469429981,4.091015267408433,4.040262125608281,3.9970754537750923,3.9394473417911753,3.8979521073322534,3.8849721815556557,3.841319417669914,3.7638762692229135,3.685758143144531,3.593828645149037,3.493627390880904,3.41489626698322,3.2978436045625883,3.1936770911596226,3.1351295422641114,3.0756245625688816,2.960850184014768,2.8335507723150837,2.72472418907455,2.684648558891165,2.641844948673546,2.5209082813604335,2.381496260451669,2.2388952053597393,2.121212946637965,2.0199458236824896,1.8946286738071976,1.8134614462935335,1.7670282230092744,1.7251397796555588,1.6357673527091439,1.580833061606329,1.5090304783697934,1.4207472495015079,1.3626142266235075,1.2951576892082317,1.2473912984411446,1.2200181402431112,1.147051717337912,1.1343935631545108,1.0646429117650198,1.0165889016486584,0.9524434715162802,0.8262520244698531,0.7564832858883568,0.8002155276021762,0.7291097043447078,0.610513466935849,0.5769483091392733,0.5628752756175599,0.552581715065675,0.5191866431075763,0.42083445888297244,0.39739554851073566,0.32497721877832153,0.29420798846949986,0.27713162257202334,0.27623676550233084,0.2659322011709252,0.2000405701726996,0.09778347548587535,0.08330107675445592,0.1029917851821271,0.0476943618550608,0.008936419930473593,-0.036813795750178506,-0.0945801498867624,-0.10552942633963071,-0.1612116699386949,-0.1708292642982445,-0.2218638213365308,-0.2723264303873371,-0.3140587867641676,-0.26089526080552256,-0.29464994024748536,-0.29810479616992963,-0.34584974962761444,-0.4308495194978776,-0.4259957554676977,-0.3771692010538619,-0.39848020690795916,-0.4567169083370797,-0.45685982166907046,-0.47355387567922896,-0.48465615730649,-0.4496220460007086,-0.5060046709926124,-0.5581476295636121,-0.5892611370989906,-0.6247052642793121,-0.6276550335247956,-0.6195298857427832,-0.6225804974009149,-0.6257012804407487,-0.6239582037202305,-0.6259457300852023,-0.6624603397834754,-0.6509862404007423,-0.6838082091561887,-0.6822580929144955,-0.637356034083193,-0.682790202845911,-0.7407511134715803,-0.7368618522287893,-0.7424335728317315,-0.7215491299166176,-0.7156633192530937,-0.6908099047630911,-0.6656575414937994,-0.6489852726994537,-0.6557281361875361,-0.6885755107516198,-0.6946405334952327,-0.7144647950502145,-0.7297723787301597,-0.7058031339716095,-0.6397008049087203,-0.5953406346373864,-0.5532416759384085,-0.5490533659456254,-0.5684625307919458,-0.5920441909024611,-0.5253126069109108,-0.4989051957345205,-0.5655847971173606,-0.539621567070366,-0.49215720366311905,-0.46337346102431387,-0.45955902318128117,-0.45282631856886285,-0.4249621389734423,-0.38216709529207904,-0.4070353568198255,-0.404210209119302,-0.3633162653909238,-0.38085627284653617,-0.34989272426847956,-0.35369889423219614,-0.34694406670835226,-0.33374657641526445,-0.33506459202467764,-0.321330702819493,-0.26388889056151393,-0.23555747506297628,-0.25843161412921684,-0.2619430254712381,-0.20713112840507034,-0.16135620872382042,-0.13248506276247318,-0.15123975889108926,-0.13594954375584545,-0.11996109446735959,-0.1119483524486592,-0.08085400399012915,-0.048723589092679015,-0.04923375151669324,-0.058124520655666236,-0.030543611648835425,-0.057678164860559225,-0.05716284582596482,-0.10302922153425716,-0.1278115196229121,-0.041423608332201406,-0.029251298809946587,-0.10871490714712331,-0.16178498835585667,-0.15552110886069656,-0.15577632321925394,-0.15188786188765457,-0.1558979692152459,-0.20040284236179665,-0.25051044526443383,-0.27368094164597645,-0.2604297042473032,-0.22856794875721534,-0.22105609395276601,-0.2612038235409675,-0.3352295714031297,-0.4005170603602249,-0.40010335215513804,-0.39170888632847967,-0.40634374968365927,-0.3914620598528118,-0.37014730824457787,-0.3870539528742578,-0.40129726398139776,-0.4121650757326732,-0.3915408264769446,-0.39051088356137464,-0.4183468400777495,-0.4151209262177897,-0.39049897826897473,-0.40183665068080393,-0.42113097199821986,-0.3931400554812203,-0.38325170451265483,-0.3734498634678591,-0.36162565334476093,-0.3724415066508295,-0.3927861125833042,-0.4103248129317073,-0.43236260867351695,-0.4465230467121593,-0.4111119629984914,-0.3477611540681583,-0.3106291512268439,-0.32377944671111386,-0.30604134741848865,-0.29908093870375924,-0.2831831483922582,-0.26779416834493075,-0.24845315658133074,-0.21850603159092213,-0.21793319706194325,-0.23852120766798812,-0.2057156437582769,-0.1597331092465467,-0.15332746400525393,-0.1579749573940507,-0.16672347345110236,-0.1791556010246089,-0.17532528432565136,-0.18877671697288453,-0.1864942711569897,-0.1479648125874107,-0.10628807981296022,-0.09875012490633767,-0.10853125339736705,-0.0957244643712575,-0.10753504973554115,-0.11734721791130885,-0.0977881121412727,-0.08780057416661073,-0.1258132817974985,-0.12821842561858587,-0.09846043434034572,-0.05712364640848531,-0.01831214031743778,0.007803560252758179,-0.020083234177657814,-0.08593995276429622,-0.06958553211674329,-0.06268094137809661,-0.10257894880059937,-0.10408180298328648,-0.09708435675049097,-0.13264925517425447,-0.20231375930639584,-0.1726801968705719,-0.14757996354157668,-0.17315140552302463,-0.22254443481339167,-0.18193857462425952,-0.2255141751413557,-0.2706081752454816,-0.2372166196823242,-0.20355250869475408,-0.29014927578704547,-0.32216209727539685,-0.2939613408342042,-0.29768644935082994,-0.3537029321427399,-0.2988802188396605,-0.335602397120447,-0.3187156871281379,-0.3160391577233469,-0.33544892343914406,-0.4021720570606992,-0.414093782663873,-0.3523024625235571,-0.4487871054412807,-0.47532038121222747,-0.4756121063476233,-0.4880590331428403,-0.4624487744592767,-0.435877408631544,-0.40969568365257736,-0.3839104016417647,-0.35852841418544384
